ID	Name	Useage	KindType	FunctionType	RepresentPos	RepresentID	AppendType	DetachType	BuffType	Level	Intensity	IsStackable	MaxStackNum	Count	Interval	Hide	Exclude	Save	OnStand	OnWalk	OnRun	OnJump	OnSwim	OnFloat	OnSit	OnKnockedDown	OnKnockedBack	OnKnockedOff	OnHalt	OnAutoFly	OnDeath	OnDash	OnPull	OnManaShield	OnFight	OnHorse	OnTerrain	FormationLeader	ScriptFile	GlobalExclude	UniqueTarget	CanCancel	BeginAttrib1	BeginValue1A	BeginValue1B	BeginAttrib2	BeginValue2A	BeginValue2B	BeginAttrib3	BeginValue3A	BeginValue3B	BeginAttrib4	BeginValue4A	BeginValue4B	BeginAttrib5	BeginValue5A	BeginValue5B	BeginAttrib6	BeginValue6A	BeginValue6B	BeginAttrib7	BeginValue7A	BeginValue7B	BeginAttrib8	BeginValue8A	BeginValue8B	BeginAttrib9	BeginValue9A	BeginValue9B	BeginAttrib10	BeginValue10A	BeginValue10B	BeginAttrib11	BeginValue11A	BeginValue11B	BeginAttrib12	BeginValue12A	BeginValue12B	BeginAttrib13	BeginValue13A	BeginValue13B	BeginAttrib14	BeginValue14A	BeginValue14B	BeginAttrib15	BeginValue15A	BeginValue15B	ActiveAttrib1	ActiveValue1A	ActiveValue1B	ActiveAttrib2	ActiveValue2A	ActiveValue2B	EndTimeAttrib1	EndTimeValue1A	EndTimeValue1B	EndTimeAttrib2	EndTimeValue2A	EndTimeValue2B	IsCountable	DecayType	MoveStateMask	MapBanMask	IsOffLineClock	CanAccumulate	SrcDistance	InSprint	InFollow	CancelByUseItem	MapInvalidMask	IsCombatBuff	MinInterval	ClearUnderWater	MoveStateMask2	ShapeShiftInvalid	MaxInterval	ActiveCoefficient	CanBeSteal	NeedSync
4557	南诏皇宫_军阵_枪兵_散枪阵	64	None	Normal	Body	0	4557	0	Invalid	1	1	0	1	1	80	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atPoisonMagicResistPercent	307																																																									-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4558	南诏皇宫_军阵_枪兵_散枪立	64	None	Normal	Body	0	4558	0	Invalid	1	1	0	1	1	160	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atGlobalResistPercent	307																																																									-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4559	南诏皇宫_军阵_枪兵_炼火枪阵	64	None	Normal	Body	0	4559	0	Invalid	1	1	0	1	1	480	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1																																																											-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4560	南诏皇宫_军阵_枪兵_木之重生	64	None	Normal	Body	0	4560	0	Invalid	1	1	0	1	6	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1																																														atCallTherapy	6000												-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4561	南诏皇宫_军阵_枪兵_毒蛇突	64	None	Normal	Body	0	4561	0	Invalid	1	1	0	1	5	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atCallPhysicsDamage	2000												-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4562	南诏皇宫_军阵_枪斗士_枪阵列备	64	None	Normal	Body	0	4562	0	Invalid	1	1	0	1	1	128	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atPoisonMagicResistPercent	717		atSkillPhysicsDamagePercent	1536																																																					0	-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4563	南诏皇宫_军阵_枪斗士_气合	64	None	Normal	Body	0	4563	0	Invalid	1	1	1	5	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atGlobalResistPercent	102		atSkillEventHandler	775																																																					1	-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4564	南诏皇宫_军阵_枪斗士_霸枪助力	64	None	Normal	Body	0	4564	0	Invalid	1	1	0	1	1	80	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atSkillPhysicsDamagePercent	307																																																									-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4565	南诏皇宫_军阵_枪斗士_力量蓄积	64	None	Normal	Body	0	4565	0	Invalid	1	1	0	1	1	192	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atSkillPhysicsDamagePercent	307		atPoisonMagicReflectionPercent	512																																																						-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4566	南诏皇宫_军阵_枪斗士_枪豪的气劲	64	None	Normal	Body	0	4566	0	Invalid	1	1	0	1	1	80	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0	atMoveSpeedPercent	-512																																																									-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4567	南诏皇宫_军阵_枪斗士_心力爆发	64	None	Normal	Body	0	4567	0	Invalid	1	1	1	3	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atSkillEventHandler	776		atPhysicsCriticalStrikeBaseRate	10000																																																					1	-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4568	南诏皇宫_军阵_防御者_铁甲防御	64	None	Normal	Body	0	4568	0	Invalid	1	1	0	1	1	128	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atPhysicsShieldPercent	512		atPoisonMagicReflectionPercent	307		atSolarMagicReflection	5000		atPhysicsReflection	5000		atPoisonMagicShieldPercent	512		atLunarMagicReflection	5000		atNeutralMagicReflection	5000																																							-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4569	南诏皇宫_军阵_防御者_强体术	64	None	Normal	Body	0	4569	0	Invalid	1	1	0	1	1	160	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atMaxLifePercentAdd	102																																																									-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4570	南诏皇宫_军阵_防御者_缓气	64	None	Normal	Body	0	4570	0	Invalid	1	1	0	1	6	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1																																														atCallTherapy	15000												-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4571	南诏皇宫_军阵_防御者_十米长城	64	None	Normal	Body	0	4571	0	Invalid	1	1	0	1	1	128	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atPhysicsShieldPercent	1024		atPoisonMagicShieldPercent	1024		atLunarMagicShieldPercent	1024		atSolarMagicShieldPercent	1024																																																-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4572	南诏皇宫_军阵_防御者_洪流反射	64	None	Normal	Body	0	4572	0	Invalid	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atPoisonMagicBlock			atPoisonMagicReflectionPercent	1024																																																						-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4573	南诏皇宫_军阵_防御者_防御修复	64	None	Normal	Body	0	4573	0	Invalid	1	1	0	1	8	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atPoisonMagicBlock	1		atPhysicsBlock	1		atSolarMagicBlock	1																																						atCallTherapy	15000												-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4574	南诏皇宫_军阵_防御者_叹息之墙	64	None	Normal	Body	0	4574	0	Invalid	1	1	0	1	1	96	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atPhysicsShieldPercent	512		atPoisonMagicResistPercent	717		atLunarDamageCoefficient	1024																																																			-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4575	南诏皇宫_军阵_防御者_盾墙	64	None	Normal	Body	0	4575	0	Invalid	1	1	0	1	1	128	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atPhysicsShieldPercent	154		atPoisonMagicReflection	60000																																																						-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4576	南诏皇宫_军阵_防御者_龟息功	64	None	Normal	Body	0	4576	0	Invalid	1	1	0	1	1	160	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atPhysicsShieldPercent	307		atPoisonMagicShieldPercent	307																																																						-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4577	明教_攻击阵法释放	8	None	Normal	Body	0	599	22	Invalid	1	1	0	1	2880	80	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	1		0	0	1																																														atCastSkillTargetDst	4677	1											-1	4294901758	0	0			Any	Any				80	0	7	1	80	1	0	1
4578	明教_防御阵法释放	8	None	Normal	Body	0	599	22	Invalid	1	1	0	1	2880	80	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	1		0	0	1																																														atCastSkillTargetDst	4690	1											-1	4294901758	0	0			Any	Any				80	0	7	1	80	1	0	1
4579	明教_攻击阵法BUFF	8	None	Normal	Body	0	4579	23	Invalid	1	1	0	1	1	128	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		0	0	1	atFormationEffect	4676	1	atAddExpPercent	50		atAddReputationPercent	50		atMagicAttackPowerPercent	51																																																-1	4294901758		0			Any	Any				128	0	7	1	128	1	0	1
4579	明教_攻击阵法BUFF	8	None	Normal	Body	0	4579	23	Invalid	2	2	0	1	1	128	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		0	0	1	atFormationEffect	4676	2	atAddExpPercent	50		atAddReputationPercent	50		atMagicAttackPowerPercent	51		atSolarCriticalStrikeBaseRate	300		atLunarCriticalStrikeBaseRate	300		atNeutralCriticalStrikeBaseRate	300		atPoisonCriticalStrikeBaseRate	300																																				-1	4294901758		0			Any	Any				128	0	7	1	128	1	0	1
4579	明教_攻击阵法BUFF	8	None	Normal	Body	0	4579	23	Invalid	3	3	0	1	1	128	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		0	0	1	atFormationEffect	4676	3	atAddExpPercent	50		atAddReputationPercent	50		atMagicAttackPowerPercent	51		atSolarCriticalStrikeBaseRate	300		atLunarCriticalStrikeBaseRate	300		atNeutralCriticalStrikeBaseRate	300		atDamageToLifeForSelf	31		atPoisonCriticalStrikeBaseRate	300																																	-1	4294901758		0			Any	Any				128	0	7	1	128	1	0	1
4579	明教_攻击阵法BUFF	8	None	Normal	Body	0	4579	23	Invalid	4	4	0	1	1	128	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		0	0	1	atFormationEffect	4676	4	atAddExpPercent	50		atAddReputationPercent	50		atMagicAttackPowerPercent	51		atSolarCriticalStrikeBaseRate	300		atLunarCriticalStrikeBaseRate	300		atNeutralCriticalStrikeBaseRate	300		atDamageToLifeForSelf	31		atSkillEventHandler	777		atPoisonCriticalStrikeBaseRate	300																														-1	4294901758		0			Any	Any				128	0	7	1	128	1	0	1
4579	明教_攻击阵法BUFF	8	None	Normal	Body	0	4579	23	Invalid	5	5	0	1	1	128	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		0	0	1	atFormationEffect	4676	5	atAddExpPercent	50		atAddReputationPercent	50		atMagicAttackPowerPercent	51		atSolarCriticalStrikeBaseRate	300		atLunarCriticalStrikeBaseRate	300		atNeutralCriticalStrikeBaseRate	300		atDamageToLifeForSelf	31		atSkillEventHandler	777		atSkillEventHandler	778		atPoisonCriticalStrikeBaseRate	300																											-1	4294901758		0			Any	Any				128	0	7	1	128	1	0	1
4579	明教_攻击阵法BUFF	8	None	Normal	Body	0	4579	23	Invalid	6	6	0	1	1	128	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		0	0	1	atFormationEffect	4676	6	atAddExpPercent	50		atAddReputationPercent	50		atMagicAttackPowerPercent	51		atSolarCriticalStrikeBaseRate	300		atLunarCriticalStrikeBaseRate	300		atNeutralCriticalStrikeBaseRate	300		atDamageToLifeForSelf	31		atSkillEventHandler	777		atSkillEventHandler	778		atSkillEventHandler	779		atPoisonCriticalStrikeBaseRate	300																								-1	4294901758		0			Any	Any				128	0	7	1	128	1	0	1
4579	明教_攻击阵法BUFF	8	None	Normal	Body	0	4579	23	Invalid	7	7	0	1	1	128	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		0	0	1	atFormationEffect	4676	6	atAddExpPercent	50		atAddReputationPercent	50		atMagicAttackPowerPercent	51		atSolarCriticalStrikeBaseRate	300		atLunarCriticalStrikeBaseRate	300		atNeutralCriticalStrikeBaseRate	300		atDamageToLifeForSelf	31		atSkillEventHandler	777		atSkillEventHandler	778		atSkillEventHandler	779		atPoisonCriticalStrikeBaseRate	300																								-1	4294901758		0			Any	Any				128	0	7	1	128	1	0	1
4580	明教_防御阵法BUFF	8	None	Normal	Body	0	4580	23	Invalid	1	1	0	1	1	128	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		0	0	1	atFormationEffect	4689	1	atAddExpPercent	50		atAddReputationPercent	50		atVitalityBasePercentAdd	31																																																-1	4294901758		0			Any	Any				128	0	7	1	128	1	0	1
4580	明教_防御阵法BUFF	8	None	Normal	Body	0	4580	23	Invalid	2	2	0	1	1	128	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		0	0	1	atFormationEffect	4689	2	atAddExpPercent	50		atAddReputationPercent	50		atVitalityBasePercentAdd	31		atGlobalResistPercent	31																																													-1	4294901758		0			Any	Any				128	0	7	1	128	1	0	1
4580	明教_防御阵法BUFF	8	None	Normal	Body	0	4580	23	Invalid	3	3	0	1	1	128	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		0	0	1	atFormationEffect	4689	3	atAddExpPercent	50		atAddReputationPercent	50		atVitalityBasePercentAdd	31		atGlobalResistPercent	31		atBeTherapyCoefficient	51																																										-1	4294901758		0			Any	Any				128	0	7	1	128	1	0	1
4580	明教_防御阵法BUFF	8	None	Normal	Body	0	4580	23	Invalid	4	4	0	1	1	128	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		0	0	1	atFormationEffect	4689	4	atAddExpPercent	50		atAddReputationPercent	50		atVitalityBasePercentAdd	31		atGlobalResistPercent	31		atBeTherapyCoefficient	51		atSkillEventHandler	780																																							-1	4294901758		0			Any	Any				128	0	7	1	128	1	0	1
4580	明教_防御阵法BUFF	8	None	Normal	Body	0	4580	23	Invalid	5	5	0	1	1	128	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		0	0	1	atFormationEffect	4689	5	atAddExpPercent	50		atAddReputationPercent	50		atVitalityBasePercentAdd	31		atGlobalResistPercent	31		atBeTherapyCoefficient	51		atSkillEventHandler	780		atSkillEventHandler	781																																				-1	4294901758		0			Any	Any				128	0	7	1	128	1	0	1
4580	明教_防御阵法BUFF	8	None	Normal	Body	0	4580	23	Invalid	6	6	0	1	1	128	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		0	0	1	atFormationEffect	4689	6	atAddExpPercent	50		atAddReputationPercent	50		atVitalityBasePercentAdd	31		atGlobalResistPercent	31		atBeTherapyCoefficient	51		atSkillEventHandler	780		atSkillEventHandler	781		atSkillEventHandler	782																																	-1	4294901758		0			Any	Any				128	0	7	1	128	1	0	1
4580	明教_防御阵法BUFF	8	None	Normal	Body	0	4580	23	Invalid	7	7	0	1	1	128	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		0	0	1	atFormationEffect	4689	7	atAddExpPercent	50		atAddReputationPercent	50		atVitalityBasePercentAdd	31		atGlobalResistPercent	31		atBeTherapyCoefficient	51		atSkillEventHandler	780		atSkillEventHandler	781		atSkillEventHandler	782																																	-1	4294901758		0			Any	Any				128	0	7	1	128	1	0	1
4581	南诏皇宫_军阵_投枪者_衡枪列	64	None	Normal	Body	0	4581	0	Invalid	1	1	0	1	1	128	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atPoisonMagicReflection	60000																																																									-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4582	南诏皇宫_军阵_投枪者_乱枪投掷_定身	64	None	Normal	Body	0	4582	0	Invalid	1	1	0	1	1	80	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0	atFreeze																																																										-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4583	南诏皇宫_军阵_投枪者_乱枪投掷_DOT	64	None	Normal	Body	0	4583	0	Invalid	1	1	0	1	10	48	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atCallPoisonDamage	40000												-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4584	明教_攻击阵第四重_阵眼加会效	8	None	Normal	Body	0	4584	0	Invalid	1	1	0	1	1	80	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atSolarCriticalDamagePowerBaseKiloNumRate	200		atLunarCriticalDamagePowerBaseKiloNumRate	200																																																						-1	4294901758	0	0	0	0	Any	Any				80	0	7	1	80	1	0	1
4585	明教_攻击阵第四重_内置CD	8	None	Normal	Body	0	4585	0	Invalid	1	1	0	1	1	320	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																																											-1	4294901758	0	0	0	0	Any	Any				320	0	7	1	320	1	0	1
4586	明教_攻击阵第五重_小队加会心	8	None	Normal	Body	0	4586	0	Invalid	1	1	0	1	1	80	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atLunarCriticalStrikeBaseRate	1000		atSolarCriticalStrikeBaseRate	1000		atNeutralCriticalStrikeBaseRate	1000		atPoisonCriticalStrikeBaseRate	1000																																																-1	4294901758	0	0	0	0	Any	Any				80	0	7	1	80	1	0	1
4587	明教_防御阵第四重_阵眼加气血上限	8	None	Normal	Body	0	4587	0	Invalid	1	1	1	5	1	320	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atMaxLifePercentAdd	10																																																									-1	4294901758	0	0	0	0	Any	Any				320	0	7	1	320	1	0	1
4588	明教_防御阵第五重_小队加防御	8	None	Normal	Body	0	4588	0	Invalid	1	1	0	1	1	128	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atLunarMagicShieldPercent	102		atSolarMagicShieldPercent	102		atNeutralMagicShieldPercent	102		atPoisonMagicShieldPercent	102		atPhysicsShieldPercent	102																																													-1	4294901758	0	0	0	0	Any	Any				128	0	7	1	128	1	0	1
4589	明教_防御阵第五重_阵眼加气血上限内置CD	8	None	Normal	Body	0	4589	0	Invalid	1	1	0	1	1	160	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																																											-1	4294901758	0	0	0	0	Any	Any				160	0	7	1	160	1	0	1
4590	南诏皇宫_军阵_投枪者_逆鳞枪阵	64	None	Normal	Body	0	4590	0	Invalid	1	1	0	1	1	48	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atSkillEventHandler	783																																																									-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4591	南诏皇宫_军阵_投枪者_强化霜冻	64	None	Normal	Body	0	4591	0	Invalid	1	1	0	1	1	80	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0	atFreeze																																																										-1	4227866624	0	0	0	0	Any	Any				1	0	4	1	41472000	1	0	1
4592	南诏皇宫_军阵_投枪者_外式落云_定身	64	None	Normal	Body	0	4592	0	Invalid	1	1	0	1	1	80	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0	atFreeze																																																										-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4593	南诏皇宫_军阵_投枪者_外式落云_DOT	64	None	Normal	Body	0	4583	0	Invalid	1	1	0	1	5	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atCallPoisonDamage	21000												-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4594	南诏皇宫_军阵_投枪者_眩晕	64	None	Normal	Body	0	4594	0	Invalid	1	1	0	1	1	80	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0	atHalt																																																										-1	4227862528	0	0	0	0	Any	Any				1	0	4	1	41472000	1	0	1
4595	南诏皇宫_军阵_投枪者_松阵	64	None	Normal	Body	0	4595	0	Invalid	1	1	0	1	1	80	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1	atDodgeBaseRate	10000																																																									-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4596	南诏皇宫_军阵_投枪者_风林小枪阵	64	None	Normal	Body	0	4596	0	Invalid	1	1	0	1	1	80	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0	atPhysicsDamageCoefficient	1024		atPoisonDamageCoefficient	1024		atNeutralDamageCoefficient	1024		atSolarDamageCoefficient	1024		atLunarDamageCoefficient	1024																																													-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4597	南诏皇宫_军阵_弓兵_装填弓箭	64	None	Normal	Body	0	4597	0	Invalid	1	1	1	30	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	1																																																											-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4598	南诏皇宫_军阵_弓兵_援护空牙阵	64	None	Normal	Body	0	4598	0	Invalid	1	1	0	1	1	160	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0	atSkillPhysicsDamagePercent	-205		atSkillPoisonDamagePercent	-205																																																						-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4599	南诏皇宫_军阵_弓兵_随机阵射	64	None	Normal	Body	0	4599	0	Invalid	1	1	1	5	10	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atCallPoisonDamage	7040												-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4600	南诏皇宫_军阵_射生_安魂铁牙阵	64	None	Normal	Body	0	4600	0	Invalid	1	1	0	1	1	80	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0	atMoveSpeedPercent	-307		atSkillPhysicsDamagePercent	-307		atSkillPoisonDamagePercent	-307																																																			-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4601	南诏皇宫_军阵_射生_援护暗牙阵	64	None	Normal	Body	0	4601	0	Invalid	1	1	0	1	6	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atCallPoisonDamage	4000												-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4602	南诏皇宫_军阵_射生_望天落雁	64	None	Normal	Body	0	4602	0	Invalid	1	1	0	1	1	80	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0	atEntrap																																																										-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4603	南诏皇宫_军阵_射生_蝎尾箭法	64	None	Normal	Body	0	4603	0	Invalid	1	1	0	1	6	16	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atCallPoisonDamage	3000												-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4604	南诏皇宫_军阵_破甲	64	None	Normal	Body	0	4604	0	Invalid	1	1	0	1	1	160	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0	atPhysicsShieldPercent	-205		atPoisonMagicShieldPercent	-205		atLunarMagicShieldPercent	-205																																																			-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4605	南诏皇宫_军阵_机关士_火器	64	None	Normal	Body	0	4605	0	Invalid	1	1	0	1	10	48	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atCallPoisonDamage	50000												-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4605	南诏皇宫_军阵_机关士_火器	64	None	Normal	Body	0	4605	0	Invalid	2	1	0	1	10	48	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atCallPoisonDamage	100000												-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4606	南诏皇宫_军阵_机关士_天罡地雷	64	None	Normal	Body	0	4606	0	Invalid	1	1	0	1	1	160	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0	atMoveSpeedPercent	-410																																																									-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4607	南诏皇宫_军阵_机关士_灼烧	64	None	Normal	Body	0	4607	0	Invalid	1	1	0	1	10	48	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atCallPoisonDamage	40000												-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
4607	南诏皇宫_军阵_机关士_灼烧	64	None	Normal	Body	0	4607	0	Invalid	2	1	0	1	10	48	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	None	Any	Any	Any	0		1	0	0																																														atCallPoisonDamage	12000												-1	4294901758	0	0	0	0	Any	Any				1	0	7	1	41472000	1	0	1
